brand,model,year,price,mileage,horsepower,engine_capacity,engine_type,gear,transmission,bodywork,doors_num,steering_wheel,tech_condition,owners_num,vin,color

Audi,e-tron,2020,7952400,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,SNOW

Audi,A6,2006,500000,225000,255,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,e-tron,2020,7930000,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,CRIMSON

Audi,e-tron,2020,7852400,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,GRAY

Audi,e-tron,2020,7601551,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,MEDIUMBLUE

Audi,e-tron,2020,8000600,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,GRAY

Audi,e-tron,2020,8343600,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,MEDIUMBLUE

Audi,A4,2005,450000,178000,130,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,e-tron,2020,7996900,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,BLACK

Audi,A6,1996,100000,200000,174,2.8,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,e-tron,2020,8000600,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,BLACK

Audi,e-tron,2020,7608650,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,BLACK

Audi,A6,2008,480000,155000,177,2.4,GASOLINE,FORWARD_CONTROL,CVT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A4,2002,260000,301000,130,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,PERU

Audi,A6 allroad,2008,850000,145000,255,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A7,2013,1690000,115000,310,3.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,2,XW8**************,BLACK

Audi,A8,2009,622000,211619,350,4.2,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6 allroad,2002,290000,265000,250,2.7,GASOLINE,ALL_WHEEL_DRIVE,AT,WAGON,5,LEFT,NOT_BEATEN,3,WA1**************,CRIMSON

Audi,A6,2000,250000,300000,165,2.4,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A3,2007,350000,183000,160,1.8,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,3,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A4,2007,480000,225000,200,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,S5,2009,1100000,77000,354,4.2,GASOLINE,ALL_WHEEL_DRIVE,AT,COUPE,2,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,A6,2006,530000,355000,177,2.4,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,100,1987,70000,225000,90,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAUZZZ44ZH***********,BLACK

Audi,A6,2013,1000000,217000,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,1,XW8**************,BLACK

Audi,A4,2013,980000,123000,225,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,2000,390000,185000,250,2.7,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,2007,500000,197000,177,2.4,GASOLINE,FORWARD_CONTROL,MT,WAGON,5,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,A6,1999,210000,300000,150,,DIESEL,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,TT,2000,300000,201000,225,1.8,GASOLINE,ALL_WHEEL_DRIVE,MT,COUPE,2,LEFT,NOT_BEATEN,3,TRU**************,BLACK

Audi,e-tron,2020,7305300,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,MEDIUMBLUE

Audi,e-tron,2020,7736781,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,MEDIUMBLUE

Audi,e-tron,2020,7419781,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,MEDIUMBLUE

Audi,e-tron,2020,7347700,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,BLACK

Audi,A4,2006,399000,170000,163,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A8,2007,520000,259500,260,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,e-tron,2020,7736781,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,MEDIUMBLUE

Audi,A6,2020,3899000,0,190,40,DIESEL,FORWARD_CONTROL,AMT,SEDAN,4,LEFT,NOT_BEATEN,0,WAU**************,MEDIUMBLUE

Audi,A4,2013,690000,149000,120,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,e-tron,2020,7323600,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,GRAY

Audi,A3,2020,1885400,0,150,1.4,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4,LEFT,NOT_BEATEN,0,WAU**************,LIGHTGRAY

Audi,e-tron,2020,7419781,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,MEDIUMBLUE

Audi,e-tron,2020,7323600,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,GRAY

Audi,e-tron,2020,7305300,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,MEDIUMBLUE

Audi,A6,2004,310000,260000,180,,DIESEL,FORWARD_CONTROL,AT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,GRAY

Audi,A6,2013,1250000,96000,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A6,2005,490000,208000,255,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,GRAY

Audi,A6,2008,580000,210000,255,3.1,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A3,2009,490000,134000,125,1.4,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,5,LEFT,NOT_BEATEN,2,WAU**************,GRAY

Audi,A6,2012,1400000,105000,310,3.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,100,1984,38000,450000,90,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A4,2017,2050000,61000,249,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A4,2008,750000,270732,160,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,A4,2008,850000,250000,265,3.2,GASOLINE,ALL_WHEEL_DRIVE,MT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,LIGHTGRAY

Audi,A6,1997,320000,360000,165,2.4,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,Q7,2008,840000,337000,233,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A3,2004,250000,230000,150,2.0,GASOLINE,FORWARD_CONTROL,AT,HATCHBACK,3,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A6,2007,550000,202000,249,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A4,2007,450000,184000,130,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,GRAY

Audi,A1,2012,650000,90000,122,1.4,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,3,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,A6,2008,780000,232000,290,3.0,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A6,2007,530000,190000,177,2.4,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,80,1992,150000,298256,115,2.0,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,100,1994,245500,356100,133,2.3,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A4,1997,110000,465000,125,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,,GRAY

Audi,80,1991,70000,172000,75,1.6,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,GRAY

Audi,A6,2006,400000,190000,177,2.4,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,80,1993,99999,333333,115,2.0,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,GREEN

Audi,A4,1995,115000,540957,125,1.8,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4,LEFT,NOT_BEATEN,3,,LIGHTGRAY

Audi,A8,2012,1325000,110500,372,,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,80,1993,100000,123369,115,2.0,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,DARKSLATEBLUE

Audi,A6,2015,1550000,103000,190,1.8,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A4,1996,97000,585000,125,1.8,GASOLINE,FORWARD_CONTROL,AT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,RS 6,2009,2850000,115630,580,5.0,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WUA**************,BLACK

Audi,A6,2020,3590000,0,190,40,DIESEL,FORWARD_CONTROL,AMT,SEDAN,4,LEFT,NOT_BEATEN,0,WAU**************,BLACK

Audi,A4,2013,859000,137082,170,1.8,GASOLINE,ALL_WHEEL_DRIVE,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,e-tron,2020,7347700,0,408,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,0,WAU**************,BLACK

Audi,A6,2006,630000,119000,177,2.4,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,80,1987,65000,200000,75,1.8,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,GRAY

Audi,Q3,2017,1800000,46000,150,1.4,GASOLINE,FORWARD_CONTROL,AMT,ALLROAD,5,LEFT,NOT_BEATEN,1,WAU**************,GRAY

Audi,A4,2007,420000,290000,130,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,PERU

Audi,A6,2005,599000,190050,255,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,Q7,2007,1050000,156000,238,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,2004,350000,141000,180,,DIESEL,FORWARD_CONTROL,AT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,2010,700000,160000,170,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A4,2003,279000,246400,130,2.0,GASOLINE,FORWARD_CONTROL,CVT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,80,1991,55000,320000,90,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAUZZ8AZMA***********,GRAY

Audi,A6,2010,750000,107000,170,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,XW8**************,MEDIUMBLUE

Audi,A4,2011,649999,180000,160,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,Q7,2008,849000,159000,350,4.2,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6 allroad,2002,285000,253000,250,2.7,GASOLINE,ALL_WHEEL_DRIVE,AT,WAGON,5,LEFT,NOT_BEATEN,3,WA1**************,GRAY

Audi,A8,2011,1690000,163000,500,,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,Q5,2012,1049000,135000,170,,DIESEL,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6 allroad,2009,750000,164770,290,3.0,GASOLINE,ALL_WHEEL_DRIVE,AT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,Q7,2014,1950000,186000,245,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,2,XW8**************,MEDIUMBLUE

Audi,80,1989,100000,296000,75,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A5,2014,1250000,187000,225,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,A6,2001,370000,224000,180,,DIESEL,ALL_WHEEL_DRIVE,AT,WAGON,5,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A6,2008,525000,161600,177,2.4,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A4,2009,600000,200000,160,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,LIGHTGRAY

Audi,A7,2014,1895000,95000,333,3.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,2,WAU**************,GRAY

Audi,A3,2014,680000,182000,105,1.2,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,5,LEFT,NOT_BEATEN,2,WAU**************,SNOW

Audi,A6,2012,950000,91000,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,2011,920000,158000,300,3.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A3,1997,220000,400000,150,1.8,GASOLINE,FORWARD_CONTROL,MT,HATCHBACK,3,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,Q5,2010,950000,197000,211,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,2,XW8**************,SNOW

Audi,A6,2011,880000,176500,204,2.8,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,Q3,2014,1100000,99500,170,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,LIGHTGRAY

Audi,A4,2000,250000,260000,116,,DIESEL,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,LIGHTGRAY

Audi,A7,2014,2200000,54892,245,,DIESEL,ALL_WHEEL_DRIVE,AT,LIFTBACK,5,LEFT,NOT_BEATEN,1,XW8**************,BLACK

Audi,A4 allroad,2015,1100000,200000,225,,GASOLINE,ALL_WHEEL_DRIVE,AMT,WAGON,5,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A6,1997,260000,259000,150,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,1,,SNOW

Audi,100,1993,150000,290000,115,2.0,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,Q7,2014,1990000,83000,245,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,GRAY

Audi,Q7,2007,850000,185000,280,3.6,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,2,WAU**************,INDIGO

Audi,Q5,2015,1650000,91000,225,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,1997,250000,370000,165,2.4,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,MEDIUMBLUE

Audi,A6,2005,550000,193000,255,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,A4,2004,300000,250000,130,2.0,GASOLINE,FORWARD_CONTROL,CVT,WAGON,5,LEFT,NOT_BEATEN,2,WAU**************,GRAY

Audi,A6,2004,370000,230000,255,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A6,1998,180000,307500,165,2.4,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A4,2013,920000,92000,170,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,LIGHTGRAY

Audi,A8,1998,430000,269000,285,4.2,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,GRAY

Audi,A5,2011,680000,167350,160,1.8,GASOLINE,FORWARD_CONTROL,CVT,COUPE,2,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,S5,2014,1777777,51000,333,3.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,3,WAU**************,CRIMSON

Audi,A4,2009,700000,157000,143,,DIESEL,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A4,2013,1200000,126000,211,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,LIGHTGRAY

Audi,Q5,2009,810000,102000,211,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,A4,1995,150000,350000,125,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,A4,2003,257777,290000,170,1.8,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A8,2008,745000,139000,260,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A4,2011,800000,146000,160,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,A4,2003,500000,314000,190,1.8,GASOLINE,ALL_WHEEL_DRIVE,MT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,CRIMSON

Audi,80,1990,140000,500000,90,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,CRIMSON

Audi,A4,1999,210000,220000,150,1.8,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A6,2011,899999,170000,300,3.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A4,1999,200000,360000,101,1.6,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,A6,2008,620000,201664,210,2.8,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,GRAY

Audi,80,1987,40000,239000,75,1.6,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,SNOW

Audi,A6,1997,210000,450000,150,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A6,2006,500000,200000,177,2.4,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,80,1987,65000,222222,75,1.6,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,CRIMSON

Audi,A6 allroad,2013,1700000,258000,245,,DIESEL,ALL_WHEEL_DRIVE,AMT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,TT,2015,1799999,81000,230,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2,LEFT,NOT_BEATEN,2,TRU**************,CRIMSON

Audi,A4,2002,310000,226000,130,2.0,GASOLINE,FORWARD_CONTROL,MT,WAGON,5,LEFT,NOT_BEATEN,2,WAU**************,LIGHTGRAY

Audi,A6,2008,650000,275000,249,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A6,1998,250000,332173,165,2.4,GASOLINE,FORWARD_CONTROL,MT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A7,2013,1380000,133558,310,3.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A7,2011,1200000,121000,204,2.8,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A8,2013,2300000,70000,310,,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A6,2003,450000,460000,180,,DIESEL,ALL_WHEEL_DRIVE,AT,WAGON,5,LEFT,NOT_BEATEN,2,WAU**************,GRAY

Audi,A6,2003,290000,333538,220,3.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,GRAY

Audi,A4,2015,950000,211471,170,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A4,2003,246000,260000,170,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,2,WAU**************,BLACK

Audi,A6,2009,580000,209000,190,2.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A4,2010,650000,134000,160,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,CRIMSON

Audi,A5,2010,900000,83000,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,LIFTBACK,5,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A4,2013,850000,100000,170,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,1,WAU**************,BLACK

Audi,A6 allroad,2012,1370000,220000,245,,DIESEL,ALL_WHEEL_DRIVE,AMT,WAGON,5,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,2014,999000,138000,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,LIGHTGRAY

Audi,A1,2012,600000,133000,122,1.4,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,5,LEFT,NOT_BEATEN,3,WAU**************,MEDIUMBLUE

Audi,A6,1999,335000,450000,150,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

Audi,A6,2014,1190000,97000,180,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4,LEFT,NOT_BEATEN,3,WAU**************,BLACK

