brand,model,year,mileage,engine_type,transmission,color,bodywork,doors_num,steering_wheel,vin,owners_num,tech_condition,horsepower,engine_capacity,price,price_currency,price_with_nds 
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3940000,RUR,False
Audi,A8,2010,131000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,372,4.2 AT (372 л.с.) 4WD,1150000,RUR,False
Audi,A4,2007,166000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,163,1.8 CVT (163 л.с.),520000,RUR,False
Audi,Q3,2012,109770,GASOLINE,ALL_WHEEL_DRIVE,FF8649,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,1050000,RUR,False
Audi,Q5,2011,135000,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,239,3.0d AMT (239 л.с.) 4WD,1350000,RUR,False
Audi,A4,2006,223000,GASOLINE,FORWARD_CONTROL,C49648,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,163,1.8 CVT (163 л.с.),399000,RUR,False
Audi,Q5,2010,135000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,XW8**************,3,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,745000,RUR,False
Audi,A4,2005,241500,GASOLINE,FORWARD_CONTROL,EE1D19,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,163,1.8 CVT (163 л.с.),360000,RUR,False
Audi,A6,1997,350000,GASOLINE,FORWARD_CONTROL,007F00,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,165,2.4 AT (165 л.с.),180000,RUR,False
Audi,A6,2015,125153,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,XW8**************,2,NOT_BEATEN,333,3.0 AMT (333 л.с.) 4WD,1650000,RUR,False
Audi,A6,1999,330000,GASOLINE,ALL_WHEEL_DRIVE,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,193,2.8 AT (193 л.с.) 4WD,300000,RUR,False
Audi,A6,2011,96500,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,290,3.0 AT (290 л.с.) 4WD,845000,RUR,False
Audi,A5,2015,89000,GASOLINE,FORWARD_CONTROL,040001,COUPE,2,LEFT,WAU**************,2,NOT_BEATEN,170,1.8 CVT (170 л.с.),1230000,RUR,False
Audi,A3,2008,147000,GASOLINE,FORWARD_CONTROL,FAFBFB,HATCHBACK_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,102,1.6 AMT (102 л.с.),470000,RUR,False
Audi,S8,2008,186000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,450,5.2 AT (450 л.с.) 4WD,750000,RUR,False
Audi,A5,2011,75700,GASOLINE,ALL_WHEEL_DRIVE,040001,LIFTBACK,5,LEFT,WAU**************,3,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,909909,RUR,False
Audi,200,1984,234000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,136,2.1 AT (136 л.с.),129000,RUR,False
Audi,Q7,2018,95600,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,3799000,RUR,False
Audi,A3,2009,162200,GASOLINE,FORWARD_CONTROL,040001,HATCHBACK_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,102,1.6 AMT (102 л.с.),350000,RUR,False
Audi,A6,2011,168000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,300,3.0 AMT (300 л.с.) 4WD,1250000,RUR,False
Audi,A5,2009,199000,DIESEL,ALL_WHEEL_DRIVE,0000CC,COUPE,2,LEFT,WAU**************,3,NOT_BEATEN,239,tiptronic 3.0d AT (239 л.с.) 4WD,1050000,RUR,False
Audi,Q7,2016,44000,DIESEL,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,3600000,RUR,False
Audi,A5,2014,127000,GASOLINE,FORWARD_CONTROL,200204,COUPE,2,LEFT,WAU**************,3,NOT_BEATEN,170,1.8 CVT (170 л.с.),1100000,RUR,False
Audi,A4,2003,170000,GASOLINE,FORWARD_CONTROL,CACECB,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,130,2.0 CVT (130 л.с.),355000,RUR,False
Audi,A8,1995,477000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,245,4.2 AT (245 л.с.) 4WD,250000,RUR,False
Audi,A4,2011,118000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,160,1.8 CVT (160 л.с.),660000,RUR,False
Audi,A4,2010,128000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,XW8**************,3,NOT_BEATEN,160,1.8 CVT (160 л.с.),690000,RUR,False
Audi,A6,1998,290000,GASOLINE,FORWARD_CONTROL,97948F,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,165,2.4 AT (165 л.с.),200000,RUR,False
Audi,A6,1998,189681,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,165,2.4 AT (165 л.с.),280000,RUR,False
Audi,A8,2010,180000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,372,4.2 AT (372 л.с.) 4WD,1270000,RUR,False
Audi,Q7,2016,127844,DIESEL,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,3499000,RUR,False
Audi,A3,2018,27000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,150,1.5 AMT (150 л.с.),1650000,RUR,False
Audi,100,1991,343800,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,150,2.6 MT (150 л.с.),180000,RUR,False
Audi,A4,2016,97025,GASOLINE,FORWARD_CONTROL,DEA522,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,150,1.4 AMT (150 л.с.),1199000,RUR,False
Audi,100,1993,227000,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,115,2.0 MT (115 л.с.),310000,RUR,False
Audi,A6,2000,394000,GASOLINE,FORWARD_CONTROL,007F00,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,165,2.4 AT (165 л.с.),400000,RUR,False
Audi,Q7,2010,114000,DIESEL,ALL_WHEEL_DRIVE,CACECB,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,238,3.0d AT (238 л.с.) 4WD,1370000,RUR,False
Audi,Q3,2017,77000,GASOLINE,ALL_WHEEL_DRIVE,EE1D19,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,180,2.0 AMT (180 л.с.) 4WD,1950000,RUR,False
Audi,Q7,2011,217000,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,245,3.0d AT (245 л.с.) 4WD,1575000,RUR,False
Audi,A8,2010,145000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,372,4.2 AT (372 л.с.) 4WD,1500000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,CACECB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3635000,RUR,False
Audi,A6,2011,198000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,300,3.0 AMT (300 л.с.) 4WD,865000,RUR,False
Audi,80,1987,386000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,113,1.8 MT (113 л.с.),65000,RUR,False
Audi,Q7,2007,217000,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,350,4.2 AT (350 л.с.) 4WD,590000,RUR,False
Audi,A6,2006,290000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,177,2.4 MT (177 л.с.),460000,RUR,False
Audi,A3,2005,320000,GASOLINE,FORWARD_CONTROL,EE1D19,HATCHBACK_3_DOORS,3,LEFT,WAU**************,3,NOT_BEATEN,150,2.0 AT (150 л.с.),375000,RUR,False
Audi,A4,1996,78999,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,101,1.6 MT (101 л.с.),130000,RUR,False
Audi,A3,1999,490000,GASOLINE,FORWARD_CONTROL,0000CC,HATCHBACK_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,125,1.8 MT (125 л.с.),299999,RUR,False
Audi,80,1991,477423,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,112,2.0 MT (112 л.с.),120000,RUR,False
Audi,80,1991,300001,GASOLINE,FORWARD_CONTROL,007F00,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,112,2.0 AT (112 л.с.),80000,RUR,False
Audi,Coupe,1982,180000,GASOLINE,FORWARD_CONTROL,DEA522,COUPE,2,LEFT,WAU**************,3,NOT_BEATEN,115,2.2 MT (115 л.с.),150000,RUR,False
Audi,A7,2015,37000,GASOLINE,ALL_WHEEL_DRIVE,0000CC,LIFTBACK,5,LEFT,WAU**************,1,NOT_BEATEN,333,3.0 AMT (333 л.с.) 4WD,2449000,RUR,False
Audi,A3,2011,136000,GASOLINE,FORWARD_CONTROL,FAFBFB,HATCHBACK_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,105,1.2 AMT (105 л.с.),450000,RUR,False
Audi,A6,2003,335000,GASOLINE,FORWARD_CONTROL,040001,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,170,2.4 MT (170 л.с.),350000,RUR,False
Audi,A4,2008,150500,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,160,1.8 CVT (160 л.с.),675000,RUR,False
Audi,A7,2014,94000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,LIFTBACK,5,LEFT,WAU**************,3,NOT_BEATEN,310,3.0 AMT (310 л.с.) 4WD,1450000,RUR,False
Audi,A4,2006,120000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,130,2.0 CVT (130 л.с.),465000,RUR,False
Audi,A4,2009,127000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,160,1.8 CVT (160 л.с.),600000,RUR,False
Audi,A6,1998,300780,GASOLINE,ALL_WHEEL_DRIVE,CACECB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,193,2.8 AT (193 л.с.) 4WD,270000,RUR,False
Audi,A6,1998,280000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,165,2.4 MT (165 л.с.),288000,RUR,False
Audi,A1,2010,167000,GASOLINE,FORWARD_CONTROL,200204,HATCHBACK_3_DOORS,3,LEFT,WAU**************,3,NOT_BEATEN,122,1.4 AMT (122 л.с.),480000,RUR,False
Audi,A5,2012,85000,GASOLINE,FORWARD_CONTROL,FAFBFB,COUPE,2,LEFT,WAU**************,3,NOT_BEATEN,170,1.8 CVT (170 л.с.),1200000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3741000,RUR,False
Audi,A6,2012,200000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,180,2.0 CVT (180 л.с.),980000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3940000,RUR,False
Audi,80,1993,300000,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,115,2.0 MT (115 л.с.),70000,RUR,False
Audi,A4,1996,320000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,150,1.8 MT (150 л.с.),160000,RUR,False
Audi,Q3,2014,118378,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,1250000,RUR,False
Audi,90,1988,200000,GASOLINE,FORWARD_CONTROL,CACECB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,136,2.3 MT (136 л.с.),135000,RUR,False
Audi,A4,2007,167000,GASOLINE,FORWARD_CONTROL,C49648,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,130,2.0 CVT (130 л.с.),450000,RUR,False
Audi,A8,2010,71000,GASOLINE,ALL_WHEEL_DRIVE,97948F,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,290,Long 3.0 AT (290 л.с.) 4WD,1500000,RUR,False
Audi,A8,2011,202300,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,290,Long 3.0 AT (290 л.с.) 4WD,1050000,RUR,False
Audi,A3,2007,99999,GASOLINE,FORWARD_CONTROL,EE1D19,HATCHBACK_3_DOORS,3,LEFT,WAU**************,3,NOT_BEATEN,160,1.8 MT (160 л.с.),460000,RUR,False
Audi,A6,2007,175000,GASOLINE,ALL_WHEEL_DRIVE,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,255,3.1 AT (255 л.с.) 4WD,440000,RUR,False
Audi,Q5,2017,49220,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,2551000,RUR,False
Audi,A6 allroad,2007,196000,GASOLINE,ALL_WHEEL_DRIVE,040001,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,255,3.1 AT (255 л.с.) 4WD,615000,RUR,False
Audi,80,1991,328691,GASOLINE,FORWARD_CONTROL,22A0F8,SEDAN,4,LEFT,,3,NOT_BEATEN,90,1.8 MT (90 л.с.),55000,RUR,False
Audi,80,1994,164601,GASOLINE,FORWARD_CONTROL,007F00,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,71,1.6 MT (71 л.с.),110000,RUR,False
Audi,A4,2005,212000,GASOLINE,FORWARD_CONTROL,C49648,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,130,2.0 CVT (130 л.с.),500000,RUR,False
Audi,A7,2011,142161,GASOLINE,ALL_WHEEL_DRIVE,C49648,LIFTBACK,5,LEFT,WAU**************,2,NOT_BEATEN,300,3.0 AMT (300 л.с.) 4WD,1250000,RUR,False
Audi,Q7,2006,272000,GASOLINE,ALL_WHEEL_DRIVE,CACECB,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,350,4.2 AT (350 л.с.) 4WD,550000,RUR,False
Audi,TT RS,2018,4900,GASOLINE,ALL_WHEEL_DRIVE,040001,COUPE,2,LEFT,WUA**************,2,NOT_BEATEN,400,2.5 AMT (400 л.с.) 4WD,3550000,RUR,False
Audi,A5,2011,79000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,CABRIO,2,LEFT,WAU**************,2,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,1299000,RUR,False
Audi,Q3,2017,68341,GASOLINE,ALL_WHEEL_DRIVE,007F00,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,180,2.0 AMT (180 л.с.) 4WD,1825000,RUR,False
Audi,A6,2007,124000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,210,2.8 AT (210 л.с.) 4WD,750000,RUR,False
Audi,A6,1998,294031,GASOLINE,FORWARD_CONTROL,CACECB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,150,1.8 MT (150 л.с.),270000,RUR,False
Audi,A4,2008,162000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,160,1.8 CVT (160 л.с.),530000,RUR,False
Audi,A4,2004,290000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,130,2.0 CVT (130 л.с.),219000,RUR,False
Audi,Q3,2015,43000,GASOLINE,ALL_WHEEL_DRIVE,22A0F8,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,180,2.0 AMT (180 л.с.) 4WD,1475000,RUR,False
Audi,A8,1998,370000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,193,2.8 AT (193 л.с.) 4WD,290000,RUR,False
Audi,A5,2011,167000,GASOLINE,FORWARD_CONTROL,FAFBFB,LIFTBACK,5,LEFT,WAU**************,3,NOT_BEATEN,160,1.8 CVT (160 л.с.),810000,RUR,False
Audi,A6,2018,19125,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,340,55 TFSI 3.0 AMT (340 л.с.) 4WD,3397000,RUR,False
Audi,Q3,2013,89763,GASOLINE,ALL_WHEEL_DRIVE,200204,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,1119000,RUR,False
Audi,A8,2011,126000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,290,3.0 AT (290 л.с.) 4WD,1050000,RUR,False
Audi,A6,2016,44000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,2100000,RUR,False
Audi,A4,2013,105500,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,1015000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3670000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3670000,RUR,False
Audi,A6,2011,173100,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,300,3.0 AMT (300 л.с.) 4WD,859000,RUR,False
Audi,A4,2010,155000,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,XW8**************,3,NOT_BEATEN,160,1.8 CVT (160 л.с.),570000,RUR,False
Audi,A7,2014,88888,GASOLINE,ALL_WHEEL_DRIVE,97948F,LIFTBACK,5,LEFT,WAU**************,3,NOT_BEATEN,310,3.0 AMT (310 л.с.) 4WD,1555000,RUR,False
Audi,A8,2012,102000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,500,Long 6.3 AT (500 л.с.) 4WD,2300000,RUR,False
Audi,Q7,2010,222426,DIESEL,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,XW8**************,3,NOT_BEATEN,238,3.0d AT (238 л.с.) 4WD,1291000,RUR,False
Audi,A4,2009,272000,DIESEL,FORWARD_CONTROL,CACECB,WAGON_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,143,2.0d CVT (143 л.с.),700000,RUR,False
Audi,A6,2003,240000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,220,3.0 CVT (220 л.с.),380000,RUR,False
Audi,Q3,2020,0,GASOLINE,FORWARD_CONTROL,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 1.4 AMT (150 л.с.),3070000,RUR,False
Audi,Q3,2015,82200,GASOLINE,ALL_WHEEL_DRIVE,CACECB,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,180,2.0 AMT (180 л.с.) 4WD,1350000,RUR,False
Audi,A6,2017,79000,DIESEL,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,2.0d AMT (190 л.с.),1950000,RUR,False
Audi,A6,2007,210000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,170,2.0 CVT (170 л.с.),490000,RUR,False
Audi,Q5,2017,48000,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,2157000,RUR,False
Audi,A8,2004,310000,GASOLINE,ALL_WHEEL_DRIVE,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,335,4.2 AT (335 л.с.) 4WD,640000,RUR,False
Audi,A4,2007,160187,GASOLINE,FORWARD_CONTROL,CACECB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,130,2.0 CVT (130 л.с.),435000,RUR,False
Audi,A8,2013,242980,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,XW8**************,1,NOT_BEATEN,420,Long 4.0 AT (420 л.с.) 4WD,1534000,RUR,False
Audi,A4,2015,74000,GASOLINE,FORWARD_CONTROL,CACECB,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,120,1.8 CVT (120 л.с.),1200000,RUR,False
Audi,A6,2014,91782,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,180,2.0 CVT (180 л.с.),1050000,RUR,False
Audi,A6,1998,500000,GASOLINE,FORWARD_CONTROL,007F00,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,165,2.4 AT (165 л.с.),100000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,CACECB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3625000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3625000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,CACECB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3625000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3625000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3625000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3625000,RUR,False
Audi,A4,2012,131256,DIESEL,FORWARD_CONTROL,040001,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,177,2.0d CVT (177 л.с.),1030000,RUR,False
Audi,A6,2007,203000,GASOLINE,FORWARD_CONTROL,200204,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,170,2.0 CVT (170 л.с.),550000,RUR,False
Audi,A4,2013,169500,GASOLINE,FORWARD_CONTROL,200204,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,170,1.8 CVT (170 л.с.),1050000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,A4,2015,86000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,190,2.0 AMT (190 л.с.),1469000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,A7,2012,109000,DIESEL,ALL_WHEEL_DRIVE,4A2197,LIFTBACK,5,LEFT,WAU**************,3,NOT_BEATEN,245,S-tronic 3.0d AMT (245 л.с.) 4WD,1800000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,CACECB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,A4,2005,214498,GASOLINE,FORWARD_CONTROL,22A0F8,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,163,1.8 CVT (163 л.с.),369000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,CACECB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3460000,RUR,False
